comp0-change,comp0-mean-given-stayed,d1,d2,desc,desc1,mean-y,stdprice2006,yishuv-name
-3.1411673625086305,10.351734842356112,0.12299387813698198,0.1802369502361321, תל אביב -יפו -935, תל אביב -יפו -9,32.051092666666676,-0.45348883210219443,o תל אביב -יפו o
0.491972997375024,14.036840412789173,-0.09969426895028644,-0.4152589421206996, ירושלים -1014, ירושלים -1,31.781304468666693,1.648198326303112,o ירושלים o
-1.0189456048208676,15.629360253065705,0.2096953037211684,-0.05237870965075336, ירושלים -1622, ירושלים -1,31.724107181329106,0.11704239481076047,o ירושלים o
-0.3277442405216604,11.861414134505692,0.7282051059472296,-0.2793958044446687, תל אביב -יפו -326, תל אביב -יפו -3,32.08611502130176,2.148472580394495,o תל אביב -יפו o
-4.536893611642146,14.698147969261012,-0.9979757425782763,0.08506852340617699, ירושלים -1334, ירושלים -1,31.758543892307706,2.425597306524028,o ירושלים o
2.4594838973567814,11.164158444986478,-0.10038144510581803,0.22397236683235988, תל אביב -יפו -422, תל אביב -יפו -4,32.089270083333346,2.2819608287554813,o תל אביב -יפו o
-0.1255257055816461,13.978214779981084,1.0992656904948124,-0.9889263622060422, תל אביב -יפו -134, תל אביב -יפו -1,32.10843834567901,2.2517391785417575,o תל אביב -יפו o
-1.9637940595297652,6.494347155445911,0.5283402951755143,0.2834993771944406, ירושלים -822, ירושלים -8,31.790211997222215,0.149828982127494,o ירושלים o
-0.47394531467982937,9.191778843039694,0.08978334766910967,-0.07385896627023758, ירושלים -854, ירושלים -8,31.784069831034493,1.0885959618290684,o ירושלים o
0.9206476698657848,7.700300217238562,0.6643021756556236,0.4113012091069693, תל אביב -יפו -934, תל אביב -יפו -9,32.049279723404254,-1.052122848143778,o תל אביב -יפו o
-0.21858048815168907,12.417591127766926,-0.24562207584390872,0.6129902352866947, תל אביב -יפו -517, תל אביב -יפו -5,32.070003963513514,2.0730857333669035,o תל אביב -יפו o
